,lng,lat,date,customdate,time,crime,barangay,city,modus,time_bin,day,php-usd-rate,PSE-index-Open,PSE-index-High,PSE-index-Low,PSE-index-Close,PSE-index-Adj Close,PSE-index-Volume
987,125.82600000000001,7.42733,22/07/2018,"Sun - Jul 22, 2018",19:30:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Gun,19:00 - 19:59,Sunday,53.52,7390.569823999999,7411.450195,7327.350098000001,7399.609863,7399.609863,87400
988,125.8,7.46005,23/07/2018,"Mon - Jul 23, 2018",4:50:00,MURDER,Mankilam,Tagum City,Shooting,04:00 - 04:59,Monday,53.515,7388.5,7408.160156,7368.52002,7376.799805,7376.799805,84700
989,125.83,7.38466,21/07/2018,"Sat - Jul 21, 2018",20:00:00,RAPE (Art. 266-A RC & R.A.8353),Madaum,Tagum City,"Force, Threat and Intimidation",20:00 - 20:59,Saturday,53.52,7390.569823999999,7411.450195,7327.350098000001,7399.609863,7399.609863,87400
990,125.805,7.43363,23/07/2018,"Mon - Jul 23, 2018",19:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,19:00 - 19:59,Monday,53.515,7388.5,7408.160156,7368.52002,7376.799805,7376.799805,84700
991,125.72,7.0923300000000005,24/07/2018,"Tue - Jul 24, 2018",2:57:00,HOMICIDE,Tagdaliao,Samal City,Stabbing/Hacking,02:00 - 02:59,Tuesday,53.446000000000005,7362.97998,7447.02002,7362.97998,7447.02002,7447.02002,89500
992,125.72200000000001,7.090889999999999,24/07/2018,"Tue - Jul 24, 2018",2:57:00,PHYSICAL INJURIES,Tagdaliao,Samal City,Stabbing/Hacking,02:00 - 02:59,Tuesday,53.446000000000005,7362.97998,7447.02002,7362.97998,7447.02002,7447.02002,89500
993,125.8,7.46092,24/07/2018,"Tue - Jul 24, 2018",6:40:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),06:00 - 06:59,Tuesday,53.446000000000005,7362.97998,7447.02002,7362.97998,7447.02002,7447.02002,89500
994,125.777,7.443460000000001,23/07/2018,"Mon - Jul 23, 2018",17:00:00,ROBBERY,San Miguel (Camp 4),Tagum City,Destroying Window,17:00 - 17:59,Monday,53.515,7388.5,7408.160156,7368.52002,7376.799805,7376.799805,84700
995,125.803,7.4518,23/07/2018,"Mon - Jul 23, 2018",14:30:00,THEFT,Mankilam,Tagum City,Salisi (Others),14:00 - 14:59,Monday,53.515,7388.5,7408.160156,7368.52002,7376.799805,7376.799805,84700
996,125.805,7.44567,24/07/2018,"Tue - Jul 24, 2018",15:19:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,15:00 - 15:59,Tuesday,53.446000000000005,7362.97998,7447.02002,7362.97998,7447.02002,7447.02002,89500
997,125.816,7.392110000000001,25/07/2018,"Wed - Jul 25, 2018",6:00:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,06:00 - 06:59,Wednesday,53.493,7438.850098000001,7620.390137,7438.850098000001,7514.0,7514.0,149100
998,125.633,7.33144,25/07/2018,"Wed - Jul 25, 2018",21:30:00,PHYSICAL INJURIES,Nanyo,Panabo City,Hacking,21:00 - 21:59,Wednesday,53.493,7438.850098000001,7620.390137,7438.850098000001,7514.0,7514.0,149100
999,125.824,7.429939999999999,25/07/2018,"Wed - Jul 25, 2018",22:30:00,THEFT,Apokon,Tagum City,Qualified Theft,22:00 - 22:59,Wednesday,53.493,7438.850098000001,7620.390137,7438.850098000001,7514.0,7514.0,149100
1000,125.82700000000001,7.41556,26/07/2018,"Thu - Jul 26, 2018",13:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Sagpi (Seized at Gunpoint With Intimidation),13:00 - 13:59,Thursday,53.381,7557.859863,7665.850098000001,7557.859863,7665.850098000001,7665.850098000001,160600
1001,125.81700000000001,7.457139999999999,26/07/2018,"Thu - Jul 26, 2018",13:30:00,ROBBERY,Magugpo North,Tagum City,Cellphone Snatching,13:00 - 13:59,Thursday,53.381,7557.859863,7665.850098000001,7557.859863,7665.850098000001,7665.850098000001,160600
1002,125.801,7.452160000000001,24/07/2018,"Tue - Jul 24, 2018",14:45:00,THEFT,Magugpo West,Tagum City,Shoplifting,14:00 - 14:59,Tuesday,53.446000000000005,7362.97998,7447.02002,7362.97998,7447.02002,7447.02002,89500
1003,125.824,7.418839999999999,26/07/2018,"Thu - Jul 26, 2018",14:00:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Gun,14:00 - 14:59,Thursday,53.381,7557.859863,7665.850098000001,7557.859863,7665.850098000001,7665.850098000001,160600
1004,125.818,7.39198,27/07/2018,"Fri - Jul 27, 2018",1:00:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,01:00 - 01:59,Friday,53.354,7661.660156,7701.379883,7586.339844,7701.379883,7701.379883,132900
1005,125.689,7.1357800000000005,26/07/2018,"Thu - Jul 26, 2018",13:30:00,THEFT,Moncado (Pob.),Samal City,Shoplifting,13:00 - 13:59,Thursday,53.381,7557.859863,7665.850098000001,7557.859863,7665.850098000001,7665.850098000001,160600
1006,125.81299999999999,7.4450199999999995,27/07/2018,"Fri - Jul 27, 2018",5:00:00,THEFT,Apokon,Tagum City,Salisi (Establishment),05:00 - 05:59,Friday,53.354,7661.660156,7701.379883,7586.339844,7701.379883,7701.379883,132900
1007,125.819,7.43916,27/07/2018,"Fri - Jul 27, 2018",1:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),01:00 - 01:59,Friday,53.354,7661.660156,7701.379883,7586.339844,7701.379883,7701.379883,132900
1008,125.678,7.29391,28/07/2018,"Sat - Jul 28, 2018",5:20:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Cagangohan,Panabo City,Swpu (Stolen While Parked),05:00 - 05:59,Saturday,53.354,7661.660156,7701.379883,7586.339844,7701.379883,7701.379883,132900
1009,125.70299999999999,7.31428,28/07/2018,"Sat - Jul 28, 2018",18:10:00,Drug Related Incident (RA 9165),San Pedro,Panabo City,Not Indicated,18:00 - 18:59,Saturday,53.354,7661.660156,7701.379883,7586.339844,7701.379883,7701.379883,132900
1010,125.691,7.13542,29/07/2018,"Sun - Jul 29, 2018",1:45:00,PHYSICAL INJURIES,Miranda (Pob.),Samal City,Hitting With Hard Object,01:00 - 01:59,Sunday,53.354,7661.660156,7701.379883,7586.339844,7701.379883,7701.379883,132900
1011,125.803,7.459219999999999,29/07/2018,"Sun - Jul 29, 2018",4:00:00,THEFT,Magugpo West,Tagum City,Salisi,04:00 - 04:59,Sunday,53.354,7661.660156,7701.379883,7586.339844,7701.379883,7701.379883,132900
1012,125.803,7.46005,29/07/2018,"Sun - Jul 29, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Forcibly Taken,03:00 - 03:59,Sunday,53.354,7661.660156,7701.379883,7586.339844,7701.379883,7701.379883,132900
1013,125.8,7.46086,29/07/2018,"Sun - Jul 29, 2018",11:00:00,THEFT,Magugpo West,Tagum City,Salisi,11:00 - 11:59,Sunday,53.354,7661.660156,7701.379883,7586.339844,7701.379883,7701.379883,132900
1014,125.81700000000001,7.44958,29/07/2018,"Sun - Jul 29, 2018",4:30:00,ROBBERY,Magugpo East,Tagum City,Breaking and Entering,04:00 - 04:59,Sunday,53.354,7661.660156,7701.379883,7586.339844,7701.379883,7701.379883,132900
1015,125.818,7.417260000000001,29/07/2018,"Sun - Jul 29, 2018",18:30:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Gun,18:00 - 18:59,Sunday,53.354,7661.660156,7701.379883,7586.339844,7701.379883,7701.379883,132900
1016,125.78200000000001,7.45188,27/07/2018,"Fri - Jul 27, 2018",0:00:00,ROBBERY,Mankilam,Tagum City,Hold-Up W/ Gun,00:00 - 00:59,Friday,53.354,7661.660156,7701.379883,7586.339844,7701.379883,7701.379883,132900
1017,125.685,7.30523,29/07/2018,"Sun - Jul 29, 2018",20:45:00,ROBBERY,Santo Niño (Pob.),Panabo City,Snatching,20:00 - 20:59,Sunday,53.354,7661.660156,7701.379883,7586.339844,7701.379883,7701.379883,132900
1018,125.822,7.4172,26/07/2018,"Thu - Jul 26, 2018",0:45:00,PHYSICAL INJURIES,Apokon,Tagum City,Mauling,00:00 - 00:59,Thursday,53.381,7557.859863,7665.850098000001,7557.859863,7665.850098000001,7665.850098000001,160600
1019,125.816,7.39128,26/07/2018,"Thu - Jul 26, 2018",22:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Madaum,Tagum City,Swpu (Stolen While Parked),22:00 - 22:59,Thursday,53.381,7557.859863,7665.850098000001,7557.859863,7665.850098000001,7665.850098000001,160600
1020,125.77600000000001,7.46375,31/07/2018,"Tue - Jul 31, 2018",5:00:00,ROBBERY,Mankilam,Tagum City,Crowbar/Destroying Lock,05:00 - 05:59,Tuesday,53.263000000000005,7730.089844,7742.850098000001,7623.77002,7672.0,7672.0,153400
1021,125.82700000000001,7.4656,01/08/2018,"Wed - Aug 1, 2018",2:00:00,MURDER,Magdum,Tagum City,Shooting,02:00 - 02:59,Wednesday,53.16,7664.990234000001,7838.220215,7655.299805,7838.220215,7838.220215,137400
1022,125.834,7.420139999999999,31/07/2018,"Tue - Jul 31, 2018",21:30:00,Drug Related Incident (RA 9165),Apokon,Tagum City,Not Indicated,21:00 - 21:59,Tuesday,53.263000000000005,7730.089844,7742.850098000001,7623.77002,7672.0,7672.0,153400
1023,125.809,7.43558,01/08/2018,"Wed - Aug 1, 2018",3:00:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Shooting,03:00 - 03:59,Wednesday,53.16,7664.990234000001,7838.220215,7655.299805,7838.220215,7838.220215,137400
1024,125.822,7.432010000000001,02/08/2018,"Thu - Aug 2, 2018",1:01:00,MURDER,Apokon,Tagum City,Shooting,01:00 - 01:59,Thursday,53.115,7824.52002,7824.52002,7746.089844,7759.549805,7759.549805,92600
1025,125.708,7.29634,03/07/2018,"Tue - Jul 3, 2018",2:00:00,PHYSICAL INJURIES,San Pedro,Panabo City,Stabbing/Hacking,02:00 - 02:59,Tuesday,53.39,7223.040039,7267.339844,7194.549805,7267.339844,7267.339844,68200
1026,125.617,7.40447,02/08/2018,"Thu - Aug 2, 2018",0:10:00,Drug Related Incident (RA 9165),A. O. Floirendo,Panabo City,Not Indicated,00:00 - 00:59,Thursday,53.115,7824.52002,7824.52002,7746.089844,7759.549805,7759.549805,92600
1027,125.814,7.43537,02/08/2018,"Thu - Aug 2, 2018",5:45:00,MURDER,Visayan Village,Tagum City,Shooting,05:00 - 05:59,Thursday,53.115,7824.52002,7824.52002,7746.089844,7759.549805,7759.549805,92600
1028,125.594,7.333289999999999,01/08/2018,"Wed - Aug 1, 2018",11:30:00,THEFT,Kasilak,Panabo City,Plain Theft,11:00 - 11:59,Wednesday,53.16,7664.990234000001,7838.220215,7655.299805,7838.220215,7838.220215,137400
1029,125.78,7.45305,29/07/2018,"Sun - Jul 29, 2018",10:33:00,RAPE (Art. 266-A RC & R.A.8353),Magugpo Poblacion,Tagum City,"Force, Threat and Intimidation",10:00 - 10:59,Sunday,53.354,7661.660156,7701.379883,7586.339844,7701.379883,7701.379883,132900
1030,125.82,7.45454,05/08/2018,"Sun - Aug 5, 2018",3:05:00,PHYSICAL INJURIES,Magugpo East,Tagum City,Stabbing/Hacking,03:00 - 03:59,Sunday,53.008,7763.490234000001,7819.390137,7709.859863,7819.390137,7819.390137,99500
1031,125.777,7.4436,04/08/2018,"Sat - Aug 4, 2018",0:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),00:00 - 00:59,Saturday,53.008,7763.490234000001,7819.390137,7709.859863,7819.390137,7819.390137,99500
1032,125.802,7.44575,04/08/2018,"Sat - Aug 4, 2018",22:45:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo South,Tagum City,Swpu (Stolen While Parked),22:00 - 22:59,Saturday,53.008,7763.490234000001,7819.390137,7709.859863,7819.390137,7819.390137,99500
1033,125.804,7.4339699999999995,04/08/2018,"Sat - Aug 4, 2018",4:00:00,THEFT,Visayan Village,Tagum City,Salisi,04:00 - 04:59,Saturday,53.008,7763.490234000001,7819.390137,7709.859863,7819.390137,7819.390137,99500
1034,125.79899999999999,7.459630000000001,04/08/2018,"Sat - Aug 4, 2018",4:00:00,ROBBERY,Magugpo West,Tagum City,Crowbar/Destroying Lock,04:00 - 04:59,Saturday,53.008,7763.490234000001,7819.390137,7709.859863,7819.390137,7819.390137,99500
1035,125.81700000000001,7.392239999999999,03/08/2018,"Fri - Aug 3, 2018",15:20:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,15:00 - 15:59,Friday,53.008,7763.490234000001,7819.390137,7709.859863,7819.390137,7819.390137,99500
1036,125.791,7.42333,03/08/2018,"Fri - Aug 3, 2018",11:30:00,THEFT,Canocotan,Tagum City,Salisi,11:00 - 11:59,Friday,53.008,7763.490234000001,7819.390137,7709.859863,7819.390137,7819.390137,99500
1037,125.64299999999999,7.29272,02/08/2018,"Thu - Aug 2, 2018",1:00:00,RAPE (Art. 266-A RC & R.A.8353),Little Panay,Panabo City,"Force, Threat and Intimidation",01:00 - 01:59,Thursday,53.115,7824.52002,7824.52002,7746.089844,7759.549805,7759.549805,92600
1038,125.78399999999999,7.45975,05/08/2018,"Sun - Aug 5, 2018",8:10:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,08:00 - 08:59,Sunday,53.008,7763.490234000001,7819.390137,7709.859863,7819.390137,7819.390137,99500
1039,125.802,7.42805,05/08/2018,"Sun - Aug 5, 2018",7:00:00,THEFT,Visayan Village,Tagum City,Salisi,07:00 - 07:59,Sunday,53.008,7763.490234000001,7819.390137,7709.859863,7819.390137,7819.390137,99500
1040,125.788,7.424180000000001,04/08/2018,"Sat - Aug 4, 2018",21:20:00,ROBBERY,Canocotan,Tagum City,Hold-Up W/ Sharp Object,21:00 - 21:59,Saturday,53.008,7763.490234000001,7819.390137,7709.859863,7819.390137,7819.390137,99500
1041,125.804,7.446789999999999,05/08/2018,"Sun - Aug 5, 2018",23:00:00,ROBBERY,Magugpo Poblacion,Tagum City,Hold Up,23:00 - 23:59,Sunday,53.008,7763.490234000001,7819.390137,7709.859863,7819.390137,7819.390137,99500
1042,125.79299999999999,7.45688,06/08/2018,"Mon - Aug 6, 2018",1:45:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,01:00 - 01:59,Monday,53.146,7809.379883,7843.589844,7784.049805,7817.310059,7817.310059,79000
1043,125.822,7.43618,05/08/2018,"Sun - Aug 5, 2018",22:00:00,ROBBERY,Apokon,Tagum City,Destroying Window,22:00 - 22:59,Sunday,53.008,7763.490234000001,7819.390137,7709.859863,7819.390137,7819.390137,99500
1044,125.71799999999999,7.17869,02/08/2018,"Thu - Aug 2, 2018",23:00:00,PHYSICAL INJURIES,San Isidro (Babak),Samal City,Stabbing/Hacking,23:00 - 23:59,Thursday,53.115,7824.52002,7824.52002,7746.089844,7759.549805,7759.549805,92600
1045,125.818,7.39213,06/08/2018,"Mon - Aug 6, 2018",8:15:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,08:00 - 08:59,Monday,53.146,7809.379883,7843.589844,7784.049805,7817.310059,7817.310059,79000
1046,125.804,7.44746,07/08/2018,"Tue - Aug 7, 2018",10:30:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,10:00 - 10:59,Tuesday,53.04,7813.379883,7814.890137,7725.850098000001,7725.850098000001,7725.850098000001,85000
1047,125.682,7.31043,31/07/2018,"Tue - Jul 31, 2018",4:30:00,ROBBERY,San Francisco (Pob.),Panabo City,Hold-Up W/ Gun,04:00 - 04:59,Tuesday,53.263000000000005,7730.089844,7742.850098000001,7623.77002,7672.0,7672.0,153400
1048,125.691,7.30532,07/08/2018,"Tue - Aug 7, 2018",17:00:00,PHYSICAL INJURIES,Santo Niño (Pob.),Panabo City,Stabbing/Hacking,17:00 - 17:59,Tuesday,53.04,7813.379883,7814.890137,7725.850098000001,7725.850098000001,7725.850098000001,85000
1049,125.755,7.37945,03/08/2018,"Fri - Aug 3, 2018",16:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Bincungan,Tagum City,Swpu (Stolen While Parked),16:00 - 16:59,Friday,53.008,7763.490234000001,7819.390137,7709.859863,7819.390137,7819.390137,99500
1050,125.777,7.46294,08/08/2018,"Wed - Aug 8, 2018",1:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),01:00 - 01:59,Wednesday,52.922,7737.490234000001,7851.459961,7737.490234000001,7851.459961,7851.459961,126600
1051,125.694,7.31797,07/08/2018,"Tue - Aug 7, 2018",20:55:00,Drug Related Incident (RA 9165),Salvacion,Panabo City,Not Indicated,20:00 - 20:59,Tuesday,53.04,7813.379883,7814.890137,7725.850098000001,7725.850098000001,7725.850098000001,85000
1052,125.682,7.30283,07/08/2018,"Tue - Aug 7, 2018",23:20:00,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,Not Indicated,23:00 - 23:59,Tuesday,53.04,7813.379883,7814.890137,7725.850098000001,7725.850098000001,7725.850098000001,85000
1053,125.818,7.45965,09/08/2018,"Thu - Aug 9, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,Forcibly Taken,03:00 - 03:59,Thursday,53.025,7856.700195,7879.27002,7751.419922,7820.709961,7820.709961,143900
1054,125.805,7.44595,08/08/2018,"Wed - Aug 8, 2018",12:30:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,12:00 - 12:59,Wednesday,52.922,7737.490234000001,7851.459961,7737.490234000001,7851.459961,7851.459961,126600
1055,125.824,7.44982,07/08/2018,"Tue - Aug 7, 2018",13:49:00,THEFT,Magugpo East,Tagum City,Salisi,13:00 - 13:59,Tuesday,53.04,7813.379883,7814.890137,7725.850098000001,7725.850098000001,7725.850098000001,85000
1056,125.809,7.45352,08/08/2018,"Wed - Aug 8, 2018",1:00:00,THEFT,Magugpo North,Tagum City,Applied as Helper,01:00 - 01:59,Wednesday,52.922,7737.490234000001,7851.459961,7737.490234000001,7851.459961,7851.459961,126600
1057,125.795,7.43527,08/08/2018,"Wed - Aug 8, 2018",17:00:00,ROBBERY,Visayan Village,Tagum City,Akyat Bahay,17:00 - 17:59,Wednesday,52.922,7737.490234000001,7851.459961,7737.490234000001,7851.459961,7851.459961,126600
1058,125.78299999999999,7.45114,10/08/2018,"Fri - Aug 10, 2018",4:45:00,ROBBERY,Visayan Village,Tagum City,Hold-Up W/ Sharp Object,04:00 - 04:59,Friday,53.107,7804.02002,7840.629883,7781.819823999999,7804.97998,7804.97998,98300
1059,125.79700000000001,7.44365,10/08/2018,"Fri - Aug 10, 2018",3:00:00,ROBBERY,Visayan Village,Tagum City,Destroying Window,03:00 - 03:59,Friday,53.107,7804.02002,7840.629883,7781.819823999999,7804.97998,7804.97998,98300
1060,125.801,7.46052,12/08/2018,"Sun - Aug 12, 2018",10:30:00,THEFT,Magugpo West,Tagum City,Salisi,10:00 - 10:59,Sunday,53.107,7804.02002,7840.629883,7781.819823999999,7804.97998,7804.97998,98300
1061,125.852,7.50288,11/08/2018,"Sat - Aug 11, 2018",18:30:00,MURDER,Nueva Fuerza,Tagum City,Shooting,18:00 - 18:59,Saturday,53.107,7804.02002,7840.629883,7781.819823999999,7804.97998,7804.97998,98300
1062,125.804,7.43307,09/08/2018,"Thu - Aug 9, 2018",10:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Ftr (Failed to Return),10:00 - 10:59,Thursday,53.025,7856.700195,7879.27002,7751.419922,7820.709961,7820.709961,143900
1063,125.77799999999999,7.462289999999999,11/08/2018,"Sat - Aug 11, 2018",14:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),14:00 - 14:59,Saturday,53.107,7804.02002,7840.629883,7781.819823999999,7804.97998,7804.97998,98300
1064,125.79799999999999,7.47807,11/08/2018,"Sat - Aug 11, 2018",3:03:00,ROBBERY,La Filipina,Tagum City,Destroying Window,03:00 - 03:59,Saturday,53.107,7804.02002,7840.629883,7781.819823999999,7804.97998,7804.97998,98300
1065,125.781,7.461989999999999,12/08/2018,"Sun - Aug 12, 2018",21:50:00,MURDER,Mankilam,Tagum City,Shooting,21:00 - 21:59,Sunday,53.107,7804.02002,7840.629883,7781.819823999999,7804.97998,7804.97998,98300
1066,125.775,7.4436,13/08/2018,"Mon - Aug 13, 2018",13:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),13:00 - 13:59,Monday,53.136,7782.109863,7782.109863,7634.600098000001,7635.27002,7635.27002,78500
1067,125.8,7.43124,13/08/2018,"Mon - Aug 13, 2018",19:00:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Mauling,19:00 - 19:59,Monday,53.136,7782.109863,7782.109863,7634.600098000001,7635.27002,7635.27002,78500
1068,125.815,7.44441,14/08/2018,"Tue - Aug 14, 2018",7:30:00,MURDER,Magugpo East,Tagum City,Shooting,07:00 - 07:59,Tuesday,53.306999999999995,7623.109863,7623.109863,7508.830078,7527.779785,7527.779785,77300
1069,125.801,7.460310000000001,13/08/2018,"Mon - Aug 13, 2018",12:00:00,THEFT,Magugpo West,Tagum City,Qualified Theft,12:00 - 12:59,Monday,53.136,7782.109863,7782.109863,7634.600098000001,7635.27002,7635.27002,78500
1070,125.805,7.43222,15/08/2018,"Wed - Aug 15, 2018",1:20:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Mauling,01:00 - 01:59,Wednesday,53.451,7520.990234000001,7566.620117,7513.439941,7540.919922,7540.919922,54400
1071,125.801,7.42795,15/08/2018,"Wed - Aug 15, 2018",1:20:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Mauling,01:00 - 01:59,Wednesday,53.451,7520.990234000001,7566.620117,7513.439941,7540.919922,7540.919922,54400
1072,125.819,7.45135,16/08/2018,"Thu - Aug 16, 2018",4:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),04:00 - 04:59,Thursday,53.498999999999995,7534.569823999999,7541.919922,7478.939941,7517.359863,7517.359863,75700
1073,125.802,7.450069999999999,11/08/2018,"Sat - Aug 11, 2018",23:00:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,23:00 - 23:59,Saturday,53.107,7804.02002,7840.629883,7781.819823999999,7804.97998,7804.97998,98300
1074,125.68299999999999,7.302110000000001,15/08/2018,"Wed - Aug 15, 2018",2:00:00,ROBBERY,Santo Niño (Pob.),Panabo City, in an Uninhabited Place and by a Band,02:00 - 02:59,Wednesday,53.451,7520.990234000001,7566.620117,7513.439941,7540.919922,7540.919922,54400
1075,125.788,7.45858,16/08/2018,"Thu - Aug 16, 2018",1:45:00,THEFT,Mankilam,Tagum City,Salisi,01:00 - 01:59,Thursday,53.498999999999995,7534.569823999999,7541.919922,7478.939941,7517.359863,7517.359863,75700
1076,125.794,7.491110000000001,15/08/2018,"Wed - Aug 15, 2018",21:00:00,Drug Related Incident (RA 9165),Cuambogan,Tagum City,Not Indicated,21:00 - 21:59,Wednesday,53.451,7520.990234000001,7566.620117,7513.439941,7540.919922,7540.919922,54400
1077,125.79799999999999,7.477580000000001,15/08/2018,"Wed - Aug 15, 2018",22:00:00,Drug Related Incident (RA 9165),La Filipina,Tagum City,Not Indicated,22:00 - 22:59,Wednesday,53.451,7520.990234000001,7566.620117,7513.439941,7540.919922,7540.919922,54400
1078,125.682,7.2795,16/08/2018,"Thu - Aug 16, 2018",10:20:00,MURDER,Cagangohan,Panabo City,Shooting,10:00 - 10:59,Thursday,53.498999999999995,7534.569823999999,7541.919922,7478.939941,7517.359863,7517.359863,75700
