,lng,lat,date,customdate,time,crime,barangay,city,modus,time_bin,day,1_nearest_feature,1_nearest_feature_distance,2_nearest_feature,2_nearest_feature_distance,3_nearest_feature,3_nearest_feature_distance,4_nearest_feature,4_nearest_feature_distance,5_nearest_feature,5_nearest_feature_distance
707,125.66799999999999,7.307980000000001,22/04/2018,"Sun - Apr 22, 2018",21:00:00,MURDER,New Visayas,Panabo City,Stabbing/Hacking,21:00 - 21:59,Sunday,Commercial Building,10,Highway Tertiary,20,Highway Residential,30,School,30,Highway,80
708,125.84700000000001,7.475789999999999,18/04/2018,"Wed - Apr 18, 2018",12:00:00,RAPE (Art. 266-A RC & R.A.8353),Magdum,Tagum City,"Force, Threat and Intimidation",12:00 - 12:59,Wednesday,Highway,50,Industrial Building,80,Police Station,140,Church,150,,
709,125.792,7.45384,23/04/2018,"Mon - Apr 23, 2018",21:00:00,ROBBERY,Mankilam,Tagum City,Akyat Bahay,21:00 - 21:59,Monday,Highway Residential,10,Highway,70,Highway Tertiary,120,Church,190,Commercial Building,190
710,125.80799999999999,7.3796800000000005,24/04/2018,"Tue - Apr 24, 2018",13:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,13:00 - 13:59,Tuesday,Highway Tertiary,10,Highway Residential,20,Commercial Building,30,,,,
711,125.68299999999999,7.30047,24/04/2018,"Tue - Apr 24, 2018",16:50:00,THEFT,New Pandan (Pob.),Panabo City,Salisi (Others),16:00 - 16:59,Tuesday,Commercial Building,10,Highway Pedestrian,40,Highway Tertiary,40,Highway,50,Bank,80
712,125.698,7.18355,24/04/2018,"Tue - Apr 24, 2018",10:20:00,THEFT,Camudmud,Samal City,Salisi (Others),10:00 - 10:59,Tuesday,Highway,150,Church,180,Beach,500,Commercial Building,500,School,500
713,125.801,7.4341800000000005,25/04/2018,"Wed - Apr 25, 2018",21:05:00,Drug Related Incident (RA 9165),Visayan Village,Tagum City,Not Indicated,21:00 - 21:59,Wednesday,Commercial Building,20,Residential Building,40,Highway Residential,60,School,60,Bank,130
714,125.714,7.077939999999999,26/04/2018,"Thu - Apr 26, 2018",12:10:00,Vehicular Traffic Accident,Peñaplata (Pob.),Samal City,Not Indicated,12:00 - 12:59,Thursday,Highway Pedestrian,20,Highway Tertiary,30,Highway Residential,50,Commercial Building,90,Government Office,180
715,125.70100000000001,7.07747,27/04/2018,"Fri - Apr 27, 2018",0:10:00,THEFT,San Miguel (Magamono),Samal City,Salisi (Akyat Bahay),00:00 - 00:59,Friday,Highway,10,Beach,70,Highway Pedestrian,70,,,,
716,125.586,7.310110000000001,26/04/2018,"Thu - Apr 26, 2018",17:00:00,PHYSICAL INJURIES,Kauswagan,Panabo City,Stabbing/Hacking,17:00 - 17:59,Thursday,Highway Residential,80,School,120,Community Center,300,Highway Secondary,300,Residential Building,300
717,125.779,6.96668,29/04/2018,"Sun - Apr 29, 2018",0:22:00,THEFT,Kanaan,Samal City,Salisi (Others),00:00 - 00:59,Sunday,Highway Tertiary,150,Residential Building,500,Commercial Building,700,Beach,900,,
718,125.82700000000001,7.4215800000000005,28/04/2018,"Sat - Apr 28, 2018",2:30:00,THEFT,Apokon,Tagum City,Salisi,02:00 - 02:59,Saturday,Highway Pedestrian,10,Highway Primary,20,School,30,Commercial Building,40,Hospital,40
719,125.794,7.504160000000001,28/04/2018,"Sat - Apr 28, 2018",20:00:00,PHYSICAL INJURIES,Nueva Fuerza,Tagum City,Hacking,20:00 - 20:59,Saturday,Highway Secondary,190,Highway Residential,400,Highway Tertiary,500,Highway,700,Commercial Building,1300
720,125.818,7.45982,29/04/2018,"Sun - Apr 29, 2018",0:50:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,Swpu (Stolen While Parked),00:00 - 00:59,Sunday,Highway Residential,40,Highway Tertiary,40,Gas Station,90,Highway Pedestrian,120,Highway,130
721,125.68299999999999,7.3101899999999995,01/05/2018,"Tue - May 1, 2018",22:00:00,Drug Related Incident (RA 9165),San Francisco (Pob.),Panabo City,Not Indicated,22:00 - 22:59,Tuesday,Commercial Building,10,Highway Residential,10,Highway,100,Highway Primary,120,Convenience Store,130
722,125.794,7.4913300000000005,01/05/2018,"Tue - May 1, 2018",3:30:00,PHYSICAL INJURIES,Cuambogan,Tagum City,Stabbing/Hacking,03:00 - 03:59,Tuesday,Highway,20,Highway Residential,40,Highway Tertiary,90,,,,
723,125.8,7.4608,02/05/2018,"Wed - May 2, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),03:00 - 03:59,Wednesday,Highway,30,Highway Residential,30,Marketplace,60,Highway Pedestrian,70,Transport Terminal,100
724,125.824,7.42703,02/05/2018,"Wed - May 2, 2018",23:35:00,Drug Related Incident (RA 9165),Apokon,Tagum City,Not Indicated,23:00 - 23:59,Wednesday,Highway Residential,20,Residential Building,140,Church,170,Commercial Building,170,,
725,125.824,7.4508600000000005,03/05/2018,"Thu - May 3, 2018",4:15:00,THEFT,Magugpo East,Tagum City,Salisi (Establishment),04:00 - 04:59,Thursday,Highway Residential,20,Greenfield,100,Highway Tertiary,100,Highway Pedestrian,110,Residential Building,130
726,125.802,7.44718,03/05/2018,"Thu - May 3, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),03:00 - 03:59,Thursday,Highway Tertiary,30,Greenfield,40,School,40,Commercial Building,50,Private Office,120
727,125.792,7.42639,03/05/2018,"Thu - May 3, 2018",13:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,13:00 - 13:59,Thursday,Hotel,70,Restaurant,100,Highway,110,School,140,Highway Residential,180
728,125.689,7.137980000000001,05/05/2018,"Sat - May 5, 2018",7:55:00,THEFT,Miranda (Pob.),Samal City,Salisi (Cellphone),07:00 - 07:59,Saturday,School,0,Highway Pedestrian,10,Road,60,Highway Residential,110,Highway Tertiary,110
729,125.74600000000001,7.1607199999999995,05/05/2018,"Sat - May 5, 2018",13:05:00,THEFT,Balet,Samal City,Salisi (Others),13:00 - 13:59,Saturday,Highway Tertiary,700,Beach,800,Cemetery,800,Church,800,Commercial Building,800
730,125.818,7.37392,05/05/2018,"Sat - May 5, 2018",5:20:00,ROBBERY,Madaum,Tagum City,Breaking and Entering,05:00 - 05:59,Saturday,Highway Pedestrian,80,School,150,Commercial Building,180,Highway,200,,
731,125.801,7.452780000000001,06/05/2018,"Sun - May 6, 2018",15:00:00,THEFT,Magugpo Poblacion,Tagum City,Pick-Pocketing,15:00 - 15:59,Sunday,Highway Primary,20,Highway Residential,40,Gas Station,50,Highway Tertiary,70,Convenience Store,90
732,125.796,7.4586,07/05/2018,"Mon - May 7, 2018",3:00:00,THEFT,Magugpo West,Tagum City,Salisi (Akyat Bahay),03:00 - 03:59,Monday,Highway Residential,10,Highway,180,Highway Tertiary,300,Church,400,Commercial Building,400
733,125.804,7.43354,07/05/2018,"Mon - May 7, 2018",4:00:00,THEFT,Visayan Village,Tagum City,Salisi (Akyat Bahay),04:00 - 04:59,Monday,Highway Residential,10,Residential Building,20,Commercial Building,110,,,,
734,125.805,7.4759899999999995,02/05/2018,"Wed - May 2, 2018",17:00:00,RAPE (Art. 266-A RC & R.A.8353),La Filipina,Tagum City,"Force, Threat and Intimidation",17:00 - 17:59,Wednesday,School,0,Highway Residential,50,Highway Secondary,50,Highway Tertiary,60,Residential Building,110
735,125.805,7.4485600000000005,07/05/2018,"Mon - May 7, 2018",20:30:00,THEFT,Magugpo Poblacion,Tagum City,Pick-Pocketing,20:00 - 20:59,Monday,Highway Tertiary,30,Greenfield,40,Hospital,50,Commercial Building,60,Post Office,60
736,125.803,7.448060000000001,07/05/2018,"Mon - May 7, 2018",21:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),21:00 - 21:59,Monday,Highway Tertiary,10,Bank,30,Commercial Building,30,Hospital,30,Marketplace,50
737,125.669,7.113519999999999,07/05/2018,"Mon - May 7, 2018",1:00:00,Drug Related Incident (RA 9165),Caliclic (Dangca-An),Samal City,Not Indicated,01:00 - 01:59,Monday,Highway,20,Highway Tertiary,50,Commercial Building,60,Beach,80,,
738,125.804,7.45907,08/05/2018,"Tue - May 8, 2018",10:00:00,THEFT,Magugpo West,Tagum City,Salisi,10:00 - 10:59,Tuesday,Highway Residential,10,Commercial Building,150,Hotel,150,Highway Secondary,160,,
739,125.81700000000001,7.392239999999999,08/05/2018,"Tue - May 8, 2018",6:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,06:00 - 06:59,Tuesday,Highway Tertiary,600,Highway Residential,800,Residential Building,800,Cemetery,1200,Commercial Building,1300
740,125.76799999999999,7.46697,27/03/2018,"Tue - Mar 27, 2018",19:30:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,19:00 - 19:59,Tuesday,Highway Primary,100,Highway,500,Commercial Building,600,Highway Residential,600,Residential Building,700
741,125.775,7.46369,27/03/2018,"Tue - Mar 27, 2018",20:30:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,20:00 - 20:59,Tuesday,Residential Building,90,Highway Primary,100,Highway Residential,100,,,,
742,125.834,7.46909,08/05/2018,"Tue - May 8, 2018",4:00:00,ROBBERY,Magdum,Tagum City,Destroying Window,04:00 - 04:59,Tuesday,Highway,40,Community Center,60,Commercial Building,70,Highway Residential,110,Marketplace,130
743,125.79799999999999,7.44635,09/05/2018,"Wed - May 9, 2018",0:45:00,PHYSICAL INJURIES,Magugpo South,Tagum City,Stabbing/Hacking,00:00 - 00:59,Wednesday,Highway Residential,10,Highway Tertiary,120,Restaurant,190,,,,
744,125.8,7.44727,09/05/2018,"Wed - May 9, 2018",3:00:00,ROBBERY,Magugpo South,Tagum City,Breaking and Entering,03:00 - 03:59,Wednesday,Hotel,10,Highway Tertiary,20,Highway Residential,30,Greenfield,50,Restaurant,110
745,125.79899999999999,7.44727,09/05/2018,"Wed - May 9, 2018",3:00:00,ROBBERY,Magugpo South,Tagum City,Breaking and Entering,03:00 - 03:59,Wednesday,Highway Residential,20,Highway Tertiary,20,Restaurant,40,Hotel,110,Greenfield,160
746,125.723,7.05991,09/05/2018,"Wed - May 9, 2018",8:20:00,ROBBERY,Cawag,Samal City,Destroying Window,08:00 - 08:59,Wednesday,Highway Secondary,110,Clinic,300,Government Office,300,Highway Tertiary,300,Highway,400
747,125.79899999999999,7.47841,06/05/2018,"Sun - May 6, 2018",12:45:00,PHYSICAL INJURIES,La Filipina,Tagum City,Mauling,12:00 - 12:59,Sunday,Residential Building,130,Cemetery,200,Highway Residential,200,,,,
748,125.807,7.4499699999999995,10/05/2018,"Thu - May 10, 2018",5:10:00,MURDER,Magugpo Poblacion,Tagum City,Shooting,05:00 - 05:59,Thursday,Park,0,Highway Residential,20,Commercial Building,30,Highway Tertiary,40,Parking Area,50
749,125.79,7.4992,10/05/2018,"Thu - May 10, 2018",20:40:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Cuambogan,Tagum City,Forcibly Taken,20:00 - 20:59,Thursday,Highway Residential,300,Highway Tertiary,300,Highway,500,Highway Secondary,800,,
750,125.816,7.461689999999999,12/05/2018,"Sat - May 12, 2018",3:30:00,THEFT,Magugpo West,Tagum City,Plain Theft,03:00 - 03:59,Saturday,School,20,Highway Residential,30,Highway Tertiary,50,Highway Secondary,120,Industrial Building,130
751,125.814,7.4496899999999995,12/05/2018,"Sat - May 12, 2018",10:00:00,THEFT,Magugpo East,Tagum City,Salisi (Cellphone),10:00 - 10:59,Saturday,Highway Residential,10,Marketplace,110,Residential Building,110,Commercial Building,130,School,160
752,125.77,7.44335,12/05/2018,"Sat - May 12, 2018",4:20:00,THEFT,San Miguel (Camp 4),Tagum City,Salisi (Establishment),04:00 - 04:59,Saturday,Highway Secondary,100,Highway Residential,170,Tourist Attraction,190,Highway,300,Hotel,300
753,125.77,7.410010000000001,12/05/2018,"Sat - May 12, 2018",17:00:00,Drug Related Incident (RA 9165),Canocotan,Tagum City,Not Indicated,17:00 - 17:59,Saturday,Highway Residential,500,Highway,900,Hotel,1000,Residential Building,1000,School,1000
754,125.835,7.4188,13/05/2018,"Sun - May 13, 2018",14:52:00,Drug Related Incident (RA 9165),Apokon,Tagum City,Not Indicated,14:00 - 14:59,Sunday,Highway Primary,10,Police Station,90,Highway Residential,130,,,,
755,125.816,7.392639999999999,11/05/2018,"Fri - May 11, 2018",4:10:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,04:00 - 04:59,Friday,Residential Building,700,Highway Residential,800,Highway Tertiary,800,Cemetery,1100,Commercial Building,1200
756,125.666,7.33435,15/05/2018,"Tue - May 15, 2018",16:00:00,PHYSICAL INJURIES,Quezon,Panabo City,Stabbing/Hacking,16:00 - 16:59,Tuesday,Commercial Building,30,Highway Residential,50,Highway,130,Greenfield,140,,
757,125.649,7.281630000000001,16/05/2018,"Wed - May 16, 2018",4:00:00,PHYSICAL INJURIES,Maduao,Panabo City,Hacking,04:00 - 04:59,Wednesday,Highway,60,Highway Pedestrian,80,Highway Tertiary,80,Commercial Building,90,,
758,125.78299999999999,7.459969999999999,16/05/2018,"Wed - May 16, 2018",13:00:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,13:00 - 13:59,Wednesday,Commercial Building,40,Government Office,40,Highway Pedestrian,80,School,80,Highway Primary,110
759,125.82799999999999,7.42295,17/05/2018,"Thu - May 17, 2018",2:22:00,MURDER,Apokon,Tagum City,Shooting,02:00 - 02:59,Thursday,Highway Residential,10,Highway Pedestrian,50,Highway Primary,50,Hospital,70,Commercial Building,90
760,125.69200000000001,7.1113100000000005,16/05/2018,"Wed - May 16, 2018",11:00:00,RAPE (Art. 266-A RC & R.A.8353),Mambago-B,Samal City,Deprived of Reason or Unconcious (Under the Influence of Liquior),11:00 - 11:59,Wednesday,Highway Tertiary,30,Convenience Store,40,Highway,80,,,,
761,125.689,7.28437,16/05/2018,"Wed - May 16, 2018",21:42:00,Drug Related Incident (RA 9165),Cagangohan,Panabo City,Not Indicated,21:00 - 21:59,Wednesday,Highway Tertiary,10,Residential Building,10,Commercial Building,20,Highway Residential,40,Beach,100
762,125.706,7.314260000000001,16/05/2018,"Wed - May 16, 2018",23:40:00,Drug Related Incident (RA 9165),San Vicente,Panabo City,Not Indicated,23:00 - 23:59,Wednesday,Commercial Building,50,Highway Tertiary,100,Highway Residential,130,,,,
763,125.71,7.100339999999999,17/05/2018,"Thu - May 17, 2018",4:00:00,THEFT,Mambago-A,Samal City,Salisi (Akyat Bahay),04:00 - 04:59,Thursday,Highway Secondary,190,Commercial Building,300,School,300,Highway Tertiary,400,Residential Building,400
764,125.803,7.4513300000000005,17/05/2018,"Thu - May 17, 2018",3:00:00,ROBBERY,Magugpo Poblacion,Tagum City,Breaking and Entering,03:00 - 03:59,Thursday,Highway Primary,10,Mall,10,Highway Tertiary,60,Highway Secondary,70,Gas Station,80
765,125.77799999999999,7.444560000000001,17/05/2018,"Thu - May 17, 2018",11:10:00,ROBBERY,San Miguel (Camp 4),Tagum City,Bag/Purse Snatching,11:00 - 11:59,Thursday,Highway Secondary,40,Highway Tertiary,110,Highway Residential,130,Highway,140,,
766,125.804,7.4348,17/05/2018,"Thu - May 17, 2018",16:00:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Mauling,16:00 - 16:59,Thursday,Highway Residential,20,Residential Building,20,Commercial Building,60,,,,
767,125.81700000000001,7.3919,17/05/2018,"Thu - May 17, 2018",12:12:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,12:00 - 12:59,Thursday,Highway Tertiary,600,Highway Residential,800,Residential Building,800,Cemetery,1200,Bridge,1300
768,125.78200000000001,7.459239999999999,17/05/2018,"Thu - May 17, 2018",17:40:00,MURDER,Mankilam,Tagum City,Shooting,17:00 - 17:59,Thursday,School,0,Commercial Building,100,Government Office,100,Highway Pedestrian,110,,
769,125.648,7.300489999999999,17/05/2018,"Thu - May 17, 2018",10:15:00,MURDER,Little Panay,Panabo City,Shooting,10:00 - 10:59,Thursday,Highway,40,Greenfield,60,Commercial Building,100,Residential Building,100,Highway Residential,150
770,125.588,7.40136,17/05/2018,"Thu - May 17, 2018",16:41:00,THEFT,A. O. Floirendo,Panabo City,Qualified Theft,16:00 - 16:59,Thursday,Highway Tertiary,400,Highway Pedestrian,500,Bridge,800,Highway Residential,800,Residential Building,900
771,125.789,7.499110000000001,17/05/2018,"Thu - May 17, 2018",15:00:00,THEFT,Cuambogan,Tagum City,Salisi,15:00 - 15:59,Thursday,Highway Tertiary,300,Highway Residential,400,Highway,600,Highway Secondary,1000,,
772,125.81700000000001,7.379339999999999,17/05/2018,"Thu - May 17, 2018",15:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Madaum,Tagum City,Forcibly Taken,15:00 - 15:59,Thursday,Highway Primary,10,Highway Pedestrian,180,,,,,,
773,125.685,7.27925,18/05/2018,"Fri - May 18, 2018",23:30:00,ROBBERY,Cagangohan,Panabo City,In an Uninhabited Place or in a Private Building,23:00 - 23:59,Friday,Industrial Building,0,Commercial Building,10,Highway Pedestrian,30,Highway Tertiary,60,Greenfield,70
774,125.68299999999999,7.3025,19/05/2018,"Sat - May 19, 2018",4:33:00,THEFT,Santo Niño (Pob.),Panabo City,Salisi,04:00 - 04:59,Saturday,Commercial Building,10,Highway Residential,10,Highway Tertiary,10,Highway Secondary,60,Highway Pedestrian,80
775,125.801,7.46088,19/05/2018,"Sat - May 19, 2018",11:00:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Stabbing/Hacking,11:00 - 11:59,Saturday,Marketplace,0,Highway Pedestrian,10,Highway,40,Highway Residential,110,Highway Secondary,110
776,125.79,7.421069999999999,19/05/2018,"Sat - May 19, 2018",23:01:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Canocotan,Tagum City,Swpu (Stolen While Parked),23:00 - 23:59,Saturday,Bar,70,Sports Center,70,Highway,90,Highway Pedestrian,110,Residential Building,130
777,125.803,7.44665,20/05/2018,"Sun - May 20, 2018",9:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),09:00 - 09:59,Sunday,Highway Tertiary,10,Private Office,30,Church,60,Restaurant,60,Park,70
778,125.806,7.43756,19/05/2018,"Sat - May 19, 2018",4:17:00,ROBBERY,Visayan Village,Tagum City,Crowbar/Destroying Lock,04:00 - 04:59,Saturday,Highway Residential,10,Highway Tertiary,40,Residential Building,170,,,,
779,125.8,7.4598,21/05/2018,"Mon - May 21, 2018",0:35:00,Drug Related Incident (RA 9165),Magugpo West,Tagum City,Not Indicated,00:00 - 00:59,Monday,Highway Residential,20,Highway,90,Marketplace,110,Residential Building,110,Highway Pedestrian,130
780,125.779,7.3916,21/05/2018,"Mon - May 21, 2018",2:03:00,ROBBERY,San Isidro,Tagum City,Breaking and Entering,02:00 - 02:59,Monday,Highway Residential,500,Bridge,600,Highway Pedestrian,600,Highway Primary,600,Residential Building,700
781,125.815,7.433160000000001,21/05/2018,"Mon - May 21, 2018",11:15:00,MURDER,Apokon,Tagum City,Shooting,11:00 - 11:59,Monday,Highway Tertiary,20,Highway Residential,40,Residential Building,40,Commercial Building,160,Church,200
782,125.814,7.46097,21/05/2018,"Mon - May 21, 2018",21:00:00,ROBBERY,Magugpo North,Tagum City,With Violence Against or Intimidation of Persons,21:00 - 21:59,Monday,Highway Tertiary,10,Highway Residential,20,Highway Pedestrian,300,Highway Secondary,300,Industrial Building,300
783,125.67399999999999,7.2957,21/05/2018,"Mon - May 21, 2018",17:20:00,Drug Related Incident (RA 9165),Gredu (Pob.),Panabo City,Not Indicated,17:00 - 17:59,Monday,Commercial Building,10,Highway Residential,10,Highway Tertiary,50,School,110,Residential Building,150
784,125.805,7.450139999999999,22/05/2018,"Tue - May 22, 2018",0:46:00,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,Shooting,00:00 - 00:59,Tuesday,Highway Primary,20,Commercial Building,30,Highway Tertiary,30,Community Center,60,Gas Station,60
785,125.79799999999999,7.46105,23/05/2018,"Wed - May 23, 2018",0:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),00:00 - 00:59,Wednesday,Commercial Building,20,Transport Terminal,20,Highway,30,Highway Pedestrian,40,Highway Tertiary,40
786,125.806,7.44722,22/05/2018,"Tue - May 22, 2018",15:25:00,MURDER,Magugpo Poblacion,Tagum City,Shooting,15:00 - 15:59,Tuesday,Marketplace,40,Commercial Building,50,Greenfield,50,Highway Tertiary,50,Restaurant,50
787,125.865,7.490880000000001,23/05/2018,"Wed - May 23, 2018",6:15:00,PHYSICAL INJURIES,La Filipina,Tagum City,Shooting,06:00 - 06:59,Wednesday,Highway Tertiary,180,Highway,500,Tourist Attraction,1100,Highway Residential,1500,,
788,125.804,7.44968,23/05/2018,"Wed - May 23, 2018",13:00:00,THEFT,Magugpo Poblacion,Tagum City,Pick-Pocketing,13:00 - 13:59,Wednesday,Community Center,0,Commercial Building,10,Highway Tertiary,30,Pharmacy,60,Recreational Area,60
789,125.816,7.441330000000001,19/05/2018,"Sat - May 19, 2018",8:00:00,PHYSICAL INJURIES,Bincungan,Tagum City,Hacking,08:00 - 08:59,Saturday,Highway Residential,20,Highway Primary,90,Post Office,90,Residential Building,100,Highway Pedestrian,110
790,125.804,7.44614,24/05/2018,"Thu - May 24, 2018",8:30:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,08:00 - 08:59,Thursday,Highway Tertiary,20,Church,70,Park,80,Highway Residential,100,Convenience Store,110
791,125.802,7.4591199999999995,24/05/2018,"Thu - May 24, 2018",4:30:00,ROBBERY,Magugpo West,Tagum City,Breaking and Entering,04:00 - 04:59,Thursday,Highway Secondary,70,Highway Residential,90,Commercial Building,110,Hotel,110,Residential Building,140
792,125.79,7.498189999999999,12/05/2018,"Sat - May 12, 2018",10:00:00,RAPE (Art. 266-A RC & R.A.8353),Cuambogan,Tagum City,"Force, Threat and Intimidation",10:00 - 10:59,Saturday,Highway Residential,300,Highway,400,Highway Tertiary,400,Highway Secondary,900,,
