lng,lat,date,customdate,time,customtime,crime,barangay,city,region,province,modus,crimetype,station,moduscode,date_com,datechar
125.778,7.44457,20/07/2018,"Fri - Jul 20, 2018",0:00:00,12:00:AM,ROBBERY,San Miguel (Camp 4),Tagum City,110000000,112300000,Hold-Up W/ Sharp Object,10,Tagum CPS,mc67,0000-00-00,Tue - Jun 
125.813,7.45984,22/07/2018,"Sun - Jul 22, 2018",2:44:00,2:44:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,110000000,112300000,Swpu (Stolen While Parked),6,Tagum CPS,mc92,0000-00-00,Tue - Jun 
125.804,7.45003,22/07/2018,"Sun - Jul 22, 2018",11:30:00,11:30:AM,Vehicular Traffic Accident,Visayan Village,Tagum City,110000000,112300000,Not Indicated,2,Tagum CPS,mc90,0000-00-00,Wed - Jun 
125.755,7.35719,22/07/2018,"Sun - Jul 22, 2018",18:00:00,6:00:PM,PHYSICAL INJURIES,Busaon,Tagum City,110000000,112300000,Stabbing/Hacking,8,Tagum CPS,mc97,0000-00-00,Wed - Jun 
125.682,7.06729,22/07/2018,"Sun - Jul 22, 2018",18:30:00,6:30:PM,HOMICIDE,Catagman,Samal City,110000000,112300000,Mauling,6,Island Garden City of Samal PS,mc94,0000-00-00,Thu - Jun 
125.826,7.42733,22/07/2018,"Sun - Jul 22, 2018",19:30:00,7:30:PM,ROBBERY,Apokon,Tagum City,110000000,112300000,Hold-Up W/ Gun,10,Panabo CPS,mc66,0000-00-00,Fri - Jun 
125.8,7.46005,23/07/2018,"Mon - Jul 23, 2018",4:50:00,4:50:AM,MURDER,Mankilam,Tagum City,110000000,112300000,Shooting,6,Panabo CPS,mc92,0000-00-00,Thu - Jun 
125.83,7.38466,21/07/2018,"Sat - Jul 21, 2018",20:00:00,8:00:PM,RAPE (Art. 266-A RC & R.A.8353),Madaum,Tagum City,110000000,112300000,"Force, Threat and Intimidation",916,Tagum CPS,mc00,0000-00-00,Thu - Jun 
125.805,7.43363,23/07/2018,"Mon - Jul 23, 2018",19:00:00,7:00:PM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Breaking and Entering,6,Tagum CPS,mc92,0000-00-00,Fri - Jun 
125.72,7.09233,24/07/2018,"Tue - Jul 24, 2018",2:57:00,2:57:AM,HOMICIDE,Tagdaliao,Samal City,110000000,112300000,Stabbing/Hacking,10,Island Garden City of Samal PS,mc66,0000-00-00,Wed - Jun 
125.722,7.09089,24/07/2018,"Tue - Jul 24, 2018",2:57:00,2:57:AM,PHYSICAL INJURIES,Tagdaliao,Samal City,110000000,112300000,Stabbing/Hacking,6,Tagum CPS,mc94,0000-00-00,Fri - Jun 
125.8,7.46092,24/07/2018,"Tue - Jul 24, 2018",6:40:00,6:40:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,110000000,112300000,Swpu (Stolen While Parked),916,Panabo CPS,mc00,0000-00-00,Fri - Jun 
125.777,7.44346,23/07/2018,"Mon - Jul 23, 2018",17:00:00,5:00:PM,ROBBERY,San Miguel (Camp 4),Tagum City,110000000,112300000,Destroying Window,10,Panabo CPS,mc68,0000-00-00,Fri - Jun 
125.803,7.4518,23/07/2018,"Mon - Jul 23, 2018",14:30:00,2:30:PM,THEFT,Mankilam,Tagum City,110000000,112300000,Salisi (Others),916,Panabo CPS,mc00,0000-00-00,Sat - Jun 
125.805,7.44567,24/07/2018,"Tue - Jul 24, 2018",15:19:00,3:19:PM,THEFT,Magugpo Poblacion,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,0000-00-00,Sat - Jun 
125.816,7.39211,25/07/2018,"Wed - Jul 25, 2018",6:00:00,6:00:AM,Drug Related Incident (RA 9165),Madaum,Tagum City,110000000,112300000,Not Indicated,6,Tagum CPS,mc94,0000-00-00,Sat - Jun 
125.633,7.33144,25/07/2018,"Wed - Jul 25, 2018",21:30:00,9:30:PM,PHYSICAL INJURIES,Nanyo,Panabo City,110000000,112300000,Hacking,6,Tagum CPS,mc93,0000-00-00,Sat - Jun 
125.824,7.42994,25/07/2018,"Wed - Jul 25, 2018",22:30:00,10:30:PM,THEFT,Apokon,Tagum City,110000000,112300000,Qualified Theft,366,Tagum CPS,mc86,0000-00-00,Sat - Jun 
125.827,7.41556,26/07/2018,"Thu - Jul 26, 2018",13:30:00,1:30:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,110000000,112300000,Sagpi (Seized at Gunpoint With Intimidation),6,Panabo CPS,mc94,0000-00-00,Sun - Jun 
125.817,7.45714,26/07/2018,"Thu - Jul 26, 2018",13:30:00,1:30:PM,ROBBERY,Magugpo North,Tagum City,110000000,112300000,Cellphone Snatching,10,Island Garden City of Samal PS,mc18,0000-00-00,Sun - Jun 
125.801,7.45216,24/07/2018,"Tue - Jul 24, 2018",14:45:00,2:45:PM,THEFT,Magugpo West,Tagum City,110000000,112300000,Shoplifting,10,Tagum CPS,mc12,0000-00-00,Fri - Jun 
125.824,7.41884,26/07/2018,"Thu - Jul 26, 2018",14:00:00,2:00:PM,ROBBERY,Apokon,Tagum City,110000000,112300000,Hold-Up W/ Gun,6,Tagum CPS,mc92,0000-00-00,Mon - Jun 
125.818,7.39198,27/07/2018,"Fri - Jul 27, 2018",1:00:00,1:00:AM,Drug Related Incident (RA 9165),Madaum,Tagum City,110000000,112300000,Not Indicated,8,Tagum CPS,mc97,0000-00-00,Tue - Jun 
125.689,7.13578,26/07/2018,"Thu - Jul 26, 2018",13:30:00,1:30:PM,THEFT,Moncado (Pob.),Samal City,110000000,112300000,Shoplifting,916,Tagum CPS,mc00,0000-00-00,Tue - Jun 
125.813,7.44502,27/07/2018,"Fri - Jul 27, 2018",5:00:00,5:00:AM,THEFT,Apokon,Tagum City,110000000,112300000,Salisi (Establishment),916,Island Garden City of Samal PS,mc00,0000-00-00,Tue - Jun 
125.819,7.43916,27/07/2018,"Fri - Jul 27, 2018",1:00:00,1:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,110000000,112300000,Swpu (Stolen While Parked),916,Tagum CPS,mc00,0000-00-00,Tue - Jun 
125.678,7.29391,28/07/2018,"Sat - Jul 28, 2018",5:20:00,5:20:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Cagangohan,Panabo City,110000000,112300000,Swpu (Stolen While Parked),8,Tagum CPS,mc27,0000-00-00,Wed - Jun 
125.703,7.31428,28/07/2018,"Sat - Jul 28, 2018",18:10:00,6:10:PM,Drug Related Incident (RA 9165),San Pedro,Panabo City,110000000,112300000,Not Indicated,8,Tagum CPS,mc27,0000-00-00,Wed - Jun 
125.691,7.13542,29/07/2018,"Sun - Jul 29, 2018",1:45:00,1:45:AM,PHYSICAL INJURIES,Miranda (Pob.),Samal City,110000000,112300000,Hitting With Hard Object,2,Panabo CPS,mc89,0000-00-00,Wed - Jun 
125.803,7.45922,29/07/2018,"Sun - Jul 29, 2018",4:00:00,4:00:AM,THEFT,Magugpo West,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc68,0000-00-00,Wed - Jun 
125.803,7.46005,29/07/2018,"Sun - Jul 29, 2018",3:00:00,3:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,110000000,112300000,Forcibly Taken,6,Tagum CPS,mc94,0000-00-00,Wed - Jun 
125.8,7.46086,29/07/2018,"Sun - Jul 29, 2018",11:00:00,11:00:AM,THEFT,Magugpo West,Tagum City,110000000,112300000,Salisi,8,Tagum CPS,mc97,0000-00-00,Thu - Jun 
125.817,7.44958,29/07/2018,"Sun - Jul 29, 2018",4:30:00,4:30:AM,ROBBERY,Magugpo East,Tagum City,110000000,112300000,Breaking and Entering,10,Tagum CPS,mc12,0000-00-00,Sat - Jun 
125.818,7.41726,29/07/2018,"Sun - Jul 29, 2018",18:30:00,6:30:PM,ROBBERY,Apokon,Tagum City,110000000,112300000,Hold-Up W/ Gun,6,Tagum CPS,mc92,0000-00-00,Thu - Jun 
125.782,7.45188,27/07/2018,"Fri - Jul 27, 2018",0:00:00,12:00:AM,ROBBERY,Mankilam,Tagum City,110000000,112300000,Hold-Up W/ Gun,366,Tagum CPS,mc86,0000-00-00,Fri - Jun 
125.685,7.30523,29/07/2018,"Sun - Jul 29, 2018",20:45:00,8:45:PM,ROBBERY,Santo Niño (Pob.),Panabo City,110000000,112300000,Snatching,366,Tagum CPS,mc86,0000-00-00,Sat - Jun 
125.822,7.4172,26/07/2018,"Thu - Jul 26, 2018",0:45:00,12:45:AM,PHYSICAL INJURIES,Apokon,Tagum City,110000000,112300000,Mauling,10,Tagum CPS,mc68,0000-00-00,Sat - Jun 
125.816,7.39128,26/07/2018,"Thu - Jul 26, 2018",22:30:00,10:30:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Madaum,Tagum City,110000000,112300000,Swpu (Stolen While Parked),6,Island Garden City of Samal PS,mc94,0000-00-00,Sun - Jul 
125.776,7.46375,31/07/2018,"Tue - Jul 31, 2018",5:00:00,5:00:AM,ROBBERY,Mankilam,Tagum City,110000000,112300000,Crowbar/Destroying Lock,916,Tagum CPS,mc00,0000-00-00,Sat - Jun 
125.827,7.4656,01/08/2018,"Wed - Aug 1, 2018",2:00:00,2:00:AM,MURDER,Magdum,Tagum City,110000000,112300000,Shooting,8,Tagum CPS,mc53,0000-00-00,Sat - Jun 
125.834,7.42014,31/07/2018,"Tue - Jul 31, 2018",21:30:00,9:30:PM,Drug Related Incident (RA 9165),Apokon,Tagum City,110000000,112300000,Not Indicated,10,Tagum CPS,mc12,0000-00-00,Sun - Jul 
125.809,7.43558,01/08/2018,"Wed - Aug 1, 2018",3:00:00,3:00:AM,PHYSICAL INJURIES,Visayan Village,Tagum City,110000000,112300000,Shooting,8,Tagum CPS,mc54,0000-00-00,Sun - Jul 
125.822,7.43201,02/08/2018,"Thu - Aug 2, 2018",1:01:00,1:01:AM,MURDER,Apokon,Tagum City,110000000,112300000,Shooting,10,Tagum CPS,mc12,0000-00-00,Sun - Jul 
125.708,7.29634,03/07/2018,"Tue - Jul 3, 2018",2:00:00,2:00:AM,PHYSICAL INJURIES,San Pedro,Panabo City,110000000,112300000,Stabbing/Hacking,6,Tagum CPS,mc94,0000-00-00,Sun - Jul 
125.617,7.40447,02/08/2018,"Thu - Aug 2, 2018",0:10:00,12:10:AM,Drug Related Incident (RA 9165),A. O. Floirendo,Panabo City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,0000-00-00,Sun - Jul 
125.814,7.43537,02/08/2018,"Thu - Aug 2, 2018",5:45:00,5:45:AM,MURDER,Visayan Village,Tagum City,110000000,112300000,Shooting,10,Tagum CPS,mc12,0000-00-00,Mon - Jul 
125.594,7.33329,01/08/2018,"Wed - Aug 1, 2018",11:30:00,11:30:AM,THEFT,Kasilak,Panabo City,110000000,112300000,Plain Theft,916,Panabo CPS,mc00,0000-00-00,Mon - Jul 
125.78,7.45305,29/07/2018,"Sun - Jul 29, 2018",10:33:00,10:33:AM,RAPE (Art. 266-A RC & R.A.8353),Magugpo Poblacion,Tagum City,110000000,112300000,"Force, Threat and Intimidation",916,Panabo CPS,mc00,0000-00-00,Mon - Jul 
125.82,7.45454,05/08/2018,"Sun - Aug 5, 2018",3:05:00,3:05:AM,PHYSICAL INJURIES,Magugpo East,Tagum City,110000000,112300000,Stabbing/Hacking,8,Tagum CPS,mc54,0000-00-00,Mon - Jul 
125.777,7.4436,04/08/2018,"Sat - Aug 4, 2018",0:00:00,12:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,110000000,112300000,Swpu (Stolen While Parked),10,Tagum CPS,mc12,0000-00-00,Mon - Jul 
125.802,7.44575,04/08/2018,"Sat - Aug 4, 2018",22:45:00,10:45:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo South,Tagum City,110000000,112300000,Swpu (Stolen While Parked),8,Tagum CPS,mc97,0000-00-00,Mon - Jul 
125.804,7.43397,04/08/2018,"Sat - Aug 4, 2018",4:00:00,4:00:AM,THEFT,Visayan Village,Tagum City,110000000,112300000,Salisi,6,Panabo CPS,mc92,0000-00-00,Sun - Jul 
125.799,7.45963,04/08/2018,"Sat - Aug 4, 2018",4:00:00,4:00:AM,ROBBERY,Magugpo West,Tagum City,110000000,112300000,Crowbar/Destroying Lock,8,Tagum CPS,mc18,0000-00-00,Mon - Jul 
125.817,7.39224,03/08/2018,"Fri - Aug 3, 2018",15:20:00,3:20:PM,Drug Related Incident (RA 9165),Madaum,Tagum City,110000000,112300000,Not Indicated,6,Tagum CPS,mc93,0000-00-00,Tue - Jul 
125.791,7.42333,03/08/2018,"Fri - Aug 3, 2018",11:30:00,11:30:AM,THEFT,Canocotan,Tagum City,110000000,112300000,Salisi,7,Tagum CPS,mc19,0000-00-00,Mon - Jul 
125.643,7.29272,02/08/2018,"Thu - Aug 2, 2018",1:00:00,1:00:AM,RAPE (Art. 266-A RC & R.A.8353),Little Panay,Panabo City,110000000,112300000,"Force, Threat and Intimidation",366,Panabo CPS,mc87,0000-00-00,Fri - Jun 
125.784,7.45975,05/08/2018,"Sun - Aug 5, 2018",8:10:00,8:10:AM,PHYSICAL INJURIES,Mankilam,Tagum City,110000000,112300000,Mauling,8,Panabo CPS,mc54,0000-00-00,Wed - Jul 
125.802,7.42805,05/08/2018,"Sun - Aug 5, 2018",7:00:00,7:00:AM,THEFT,Visayan Village,Tagum City,110000000,112300000,Salisi,916,Panabo CPS,mc00,0000-00-00,Wed - Jul 
125.788,7.42418,04/08/2018,"Sat - Aug 4, 2018",21:20:00,9:20:PM,ROBBERY,Canocotan,Tagum City,110000000,112300000,Hold-Up W/ Sharp Object,10,Panabo CPS,mc66,0000-00-00,Wed - Jul 
125.804,7.44679,05/08/2018,"Sun - Aug 5, 2018",23:00:00,11:00:PM,ROBBERY,Magugpo Poblacion,Tagum City,110000000,112300000,Hold Up,10,Tagum CPS,mc67,0000-00-00,Thu - Jul 
125.793,7.45688,06/08/2018,"Mon - Aug 6, 2018",1:45:00,1:45:AM,PHYSICAL INJURIES,Mankilam,Tagum City,110000000,112300000,Mauling,10,Tagum CPS,mc12,0000-00-00,Thu - Jul 
125.822,7.43618,05/08/2018,"Sun - Aug 5, 2018",22:00:00,10:00:PM,ROBBERY,Apokon,Tagum City,110000000,112300000,Destroying Window,6,Island Garden City of Samal PS,mc94,0000-00-00,Thu - Jul 
125.718,7.17869,02/08/2018,"Thu - Aug 2, 2018",23:00:00,11:00:PM,PHYSICAL INJURIES,San Isidro (Babak),Samal City,110000000,112300000,Stabbing/Hacking,10,Tagum CPS,mc72,0000-00-00,Thu - Jul 
125.818,7.39213,06/08/2018,"Mon - Aug 6, 2018",8:15:00,8:15:AM,Drug Related Incident (RA 9165),Madaum,Tagum City,110000000,112300000,Not Indicated,8,Tagum CPS,mc27,0000-00-00,Fri - Jul 
125.804,7.44746,07/08/2018,"Tue - Aug 7, 2018",10:30:00,10:30:AM,THEFT,Magugpo Poblacion,Tagum City,110000000,112300000,Salisi,8,Tagum CPS,mc97,0000-00-00,Wed - Jul 
125.682,7.31043,31/07/2018,"Tue - Jul 31, 2018",4:30:00,4:30:AM,ROBBERY,San Francisco (Pob.),Panabo City,110000000,112300000,Hold-Up W/ Gun,916,Panabo CPS,mc00,0000-00-00,Fri - Jul 
125.691,7.30532,07/08/2018,"Tue - Aug 7, 2018",17:00:00,5:00:PM,PHYSICAL INJURIES,Santo Niño (Pob.),Panabo City,110000000,112300000,Stabbing/Hacking,916,Panabo CPS,mc00,0000-00-00,Fri - Jul 
125.755,7.37945,03/08/2018,"Fri - Aug 3, 2018",16:00:00,4:00:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Bincungan,Tagum City,110000000,112300000,Swpu (Stolen While Parked),916,Panabo CPS,mc00,0000-00-00,Fri - Jul 
125.777,7.46294,08/08/2018,"Wed - Aug 8, 2018",1:30:00,1:30:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,110000000,112300000,Swpu (Stolen While Parked),7,Island Garden City of Samal PS,mc19,0000-00-00,Fri - Jul 
125.694,7.31797,07/08/2018,"Tue - Aug 7, 2018",20:55:00,8:55:PM,Drug Related Incident (RA 9165),Salvacion,Panabo City,110000000,112300000,Not Indicated,10,Tagum CPS,mc74,0000-00-00,Fri - Jul 
125.682,7.30283,07/08/2018,"Tue - Aug 7, 2018",23:20:00,11:20:PM,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,110000000,112300000,Not Indicated,10,Tagum CPS,mc12,0000-00-00,Sat - Jul 
125.818,7.45965,09/08/2018,"Thu - Aug 9, 2018",3:00:00,3:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,110000000,112300000,Forcibly Taken,6,Tagum CPS,mc92,0000-00-00,Sat - Jul 
125.805,7.44595,08/08/2018,"Wed - Aug 8, 2018",12:30:00,12:30:PM,THEFT,Magugpo Poblacion,Tagum City,110000000,112300000,Salisi,916,Tagum CPS,mc00,0000-00-00,Sat - Jul 
125.824,7.44982,07/08/2018,"Tue - Aug 7, 2018",13:49:00,1:49:PM,THEFT,Magugpo East,Tagum City,110000000,112300000,Salisi,8,Tagum CPS,mc97,0000-00-00,Sun - Jul 
125.809,7.45352,08/08/2018,"Wed - Aug 8, 2018",1:00:00,1:00:AM,THEFT,Magugpo North,Tagum City,110000000,112300000,Applied as Helper,8,Tagum CPS,mc27,0000-00-00,Sun - Jul 
125.795,7.43527,08/08/2018,"Wed - Aug 8, 2018",17:00:00,5:00:PM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Akyat Bahay,10,Tagum CPS,mc66,0000-00-00,Sun - Jul 
125.783,7.45114,10/08/2018,"Fri - Aug 10, 2018",4:45:00,4:45:AM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Hold-Up W/ Sharp Object,8,Tagum CPS,mc54,0000-00-00,Sun - Jul 
125.797,7.44365,10/08/2018,"Fri - Aug 10, 2018",3:00:00,3:00:AM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Destroying Window,10,Panabo CPS,mc13,0000-00-00,Sun - Jul 
125.801,7.46052,12/08/2018,"Sun - Aug 12, 2018",10:30:00,10:30:AM,THEFT,Magugpo West,Tagum City,110000000,112300000,Salisi,10,Panabo CPS,mc72,0000-00-00,Sun - Jul 
125.852,7.50288,11/08/2018,"Sat - Aug 11, 2018",18:30:00,6:30:PM,MURDER,Nueva Fuerza,Tagum City,110000000,112300000,Shooting,2,Panabo CPS,mc89,0000-00-00,Tue - Jul 
125.804,7.43307,09/08/2018,"Thu - Aug 9, 2018",10:30:00,10:30:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,110000000,112300000,Ftr (Failed to Return),366,Tagum CPS,mc86,0000-00-00,Sun - Jul 
125.778,7.46229,11/08/2018,"Sat - Aug 11, 2018",14:00:00,2:00:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,110000000,112300000,Swpu (Stolen While Parked),8,Tagum CPS,mc54,0000-00-00,Tue - Jul 
125.798,7.47807,11/08/2018,"Sat - Aug 11, 2018",3:03:00,3:03:AM,ROBBERY,La Filipina,Tagum City,110000000,112300000,Destroying Window,366,Tagum CPS,mc86,0000-00-00,Tue - Jul 
125.781,7.46199,12/08/2018,"Sun - Aug 12, 2018",21:50:00,9:50:PM,MURDER,Mankilam,Tagum City,110000000,112300000,Shooting,366,Tagum CPS,mc86,0000-00-00,Sun - Jul 
125.775,7.4436,13/08/2018,"Mon - Aug 13, 2018",13:30:00,1:30:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,110000000,112300000,Swpu (Stolen While Parked),123,Tagum CPS,mc00,0000-00-00,Tue - Jul 
125.8,7.43124,13/08/2018,"Mon - Aug 13, 2018",19:00:00,7:00:PM,PHYSICAL INJURIES,Visayan Village,Tagum City,110000000,112300000,Mauling,8,Tagum CPS,mc8,0000-00-00,Wed - Jul 
125.815,7.44441,14/08/2018,"Tue - Aug 14, 2018",7:30:00,7:30:AM,MURDER,Magugpo East,Tagum City,110000000,112300000,Shooting,366,Tagum CPS,mc86,0000-00-00,Wed - Jul 
125.801,7.46031,13/08/2018,"Mon - Aug 13, 2018",12:00:00,12:00:PM,THEFT,Magugpo West,Tagum City,110000000,112300000,Qualified Theft,6,Tagum CPS,mc92,0000-00-00,Wed - Jul 
125.805,7.43222,15/08/2018,"Wed - Aug 15, 2018",1:20:00,1:20:AM,PHYSICAL INJURIES,Visayan Village,Tagum City,110000000,112300000,Mauling,916,Tagum CPS,mc00,0000-00-00,Fri - Jul 
125.801,7.42795,15/08/2018,"Wed - Aug 15, 2018",1:20:00,1:20:AM,PHYSICAL INJURIES,Visayan Village,Tagum City,110000000,112300000,Mauling,8,Panabo CPS,mc27,0000-00-00,Thu - Jul 
125.819,7.45135,16/08/2018,"Thu - Aug 16, 2018",4:00:00,4:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,110000000,112300000,Swpu (Stolen While Parked),916,Tagum CPS,mc00,0000-00-00,Fri - Jul 
125.802,7.45007,11/08/2018,"Sat - Aug 11, 2018",23:00:00,11:00:PM,THEFT,Magugpo Poblacion,Tagum City,110000000,112300000,Salisi,123,Island Garden City of Samal PS,mc00,0000-00-00,Sat - Jul 
125.683,7.30211,15/08/2018,"Wed - Aug 15, 2018",2:00:00,2:00:AM,ROBBERY,Santo Niño (Pob.),Panabo City,110000000,112300000, in an Uninhabited Place and by a Band,7,Island Garden City of Samal PS,mc19,0000-00-00,Sun - Jul 
125.788,7.45858,16/08/2018,"Thu - Aug 16, 2018",1:45:00,1:45:AM,THEFT,Mankilam,Tagum City,110000000,112300000,Salisi,7,Island Garden City of Samal PS,mc19,0000-00-00,Sun - Jul 
125.794,7.49111,15/08/2018,"Wed - Aug 15, 2018",21:00:00,9:00:PM,Drug Related Incident (RA 9165),Cuambogan,Tagum City,110000000,112300000,Not Indicated,10,Panabo CPS,mc66,0000-00-00,Sun - Jul 
125.798,7.47758,15/08/2018,"Wed - Aug 15, 2018",22:00:00,10:00:PM,Drug Related Incident (RA 9165),La Filipina,Tagum City,110000000,112300000,Not Indicated,366,Tagum CPS,mc85,0000-00-00,Fri - Jul 
125.682,7.2795,16/08/2018,"Thu - Aug 16, 2018",10:20:00,10:20:AM,MURDER,Cagangohan,Panabo City,110000000,112300000,Shooting,366,Tagum CPS,mc86,0000-00-00,Sun - Jul 
125.801,7.4602,17/08/2018,"Fri - Aug 17, 2018",3:07:00,3:07:AM,PHYSICAL INJURIES,Magugpo West,Tagum City,110000000,112300000,Hitting With Hard Object,366,Tagum CPS,mc86,0000-00-00,Sun - Jul 
125.671,7.27887,16/08/2018,"Thu - Aug 16, 2018",21:36:00,9:36:PM,Drug Related Incident (RA 9165),J.P. Laurel,Panabo City,110000000,112300000,Not Indicated,8,Tagum CPS,mc97,0000-00-00,Sun - Jul 
125.807,7.45014,15/08/2018,"Wed - Aug 15, 2018",20:00:00,8:00:PM,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,110000000,112300000,Stabbing/Hacking,8,Tagum CPS,mc97,0000-00-00,Sun - Jul 
125.8,7.47731,17/08/2018,"Fri - Aug 17, 2018",23:49:00,11:49:PM,PHYSICAL INJURIES,La Filipina,Tagum City,110000000,112300000,Shooting,8,Tagum CPS,mc54,0000-00-00,Mon - Jul 
125.817,7.46054,18/08/2018,"Sat - Aug 18, 2018",3:00:00,3:00:AM,ROBBERY,Magugpo North,Tagum City,110000000,112300000,With Violence Against or Intimidation of Persons,8,Tagum CPS,mc97,0000-00-00,Mon - Jul 
125.7,7.16198,10/07/2018,"Tue - Jul 10, 2018",20:00:00,8:00:PM,RAPE (Art. 266-A RC & R.A.8353),Tambo,Samal City,110000000,112300000,"Force, Threat and Intimidation",8,Tagum CPS,mc54,0000-00-00,Tue - Jul 
125.738,7.04065,18/08/2018,"Sat - Aug 18, 2018",16:00:00,4:00:PM,PHYSICAL INJURIES,Del Monte,Samal City,110000000,112300000,Stabbing/Hacking,916,Panabo CPS,mc00,0000-00-00,Tue - Jul 
125.692,7.10988,18/08/2018,"Sat - Aug 18, 2018",19:00:00,7:00:PM,THEFT,Mambago-B,Samal City,110000000,112300000,Plain Theft,10,Tagum CPS,mc12,0000-00-00,Wed - Jul 
125.69,7.13074,19/08/2018,"Sun - Aug 19, 2018",2:00:00,2:00:AM,PHYSICAL INJURIES,Moncado (Pob.),Samal City,110000000,112300000,Shooting,8,Tagum CPS,mc97,0000-00-00,Wed - Jul 
125.69,7.13083,19/08/2018,"Sun - Aug 19, 2018",2:00:00,2:00:AM,HOMICIDE,Moncado (Pob.),Samal City,110000000,112300000,Stabbing/Hacking,916,Tagum CPS,mc00,0000-00-00,Thu - Jul 
125.798,7.44446,18/08/2018,"Sat - Aug 18, 2018",16:00:00,4:00:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo South,Tagum City,110000000,112300000,Swpu (Stolen While Parked),916,Tagum CPS,mc00,0000-00-00,Thu - Jul 
125.555,7.32037,19/08/2018,"Sun - Aug 19, 2018",14:00:00,2:00:PM,Drug Related Incident (RA 9165),Consolacion,Panabo City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,0000-00-00,Thu - Jul 
125.55,7.31847,19/08/2018,"Sun - Aug 19, 2018",16:00:00,4:00:PM,Drug Related Incident (RA 9165),Consolacion,Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,0000-00-00,Thu - Jul 
125.779,7.45684,18/08/2018,"Sat - Aug 18, 2018",3:09:00,3:09:AM,ROBBERY,San Miguel (Camp 4),Tagum City,110000000,112300000,Breaking and Entering,10,Tagum CPS,mc67,0000-00-00,Fri - Jul 
125.81,7.45016,18/08/2018,"Sat - Aug 18, 2018",19:00:00,7:00:PM,PHYSICAL INJURIES,Magugpo East,Tagum City,110000000,112300000,Shooting,10,Tagum CPS,mc67,0000-00-00,Fri - Jul 
125.809,7.45101,20/08/2018,"Mon - Aug 20, 2018",7:00:00,7:00:AM,MURDER,Magugpo East,Tagum City,110000000,112300000,Shooting,916,Island Garden City of Samal PS,mc00,0000-00-00,Thu - Jul 
125.686,7.31409,21/08/2018,"Tue - Aug 21, 2018",7:00:00,7:00:AM,MURDER,Salvacion,Panabo City,110000000,112300000,Shooting,10,Tagum CPS,mc18,0000-00-00,Fri - Jul 
125.802,7.45852,22/08/2018,"Wed - Aug 22, 2018",1:45:00,1:45:AM,ROBBERY,Magugpo West,Tagum City,110000000,112300000,With Violence Against or Intimidation of Persons,366,Tagum CPS,mc86,0000-00-00,Fri - Jul 
125.777,7.44429,21/08/2018,"Tue - Aug 21, 2018",22:49:00,10:49:PM,ROBBERY,San Miguel (Camp 4),Tagum City,110000000,112300000,With Violence Against or Intimidation of Persons,123,Tagum CPS,mc00,0000-00-00,Fri - Jul 
125.803,7.43512,19/08/2018,"Sun - Aug 19, 2018",17:30:00,5:30:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,110000000,112300000,Sagpi (Seized at Gunpoint With Intimidation),6,Tagum CPS,mc92,0000-00-00,Sat - Jul 
125.821,7.45458,21/08/2018,"Tue - Aug 21, 2018",20:00:00,8:00:PM,Drug Related Incident (RA 9165),Magugpo East,Tagum City,110000000,112300000,Not Indicated,366,Tagum CPS,mc86,0000-00-00,Fri - Jul 
